"GM18558","GM18960","GM19240","Guchi","Jaqo","Jingjing"
"ENSG00000072501",19,38,39,33,22,11
"ENSG00000103671",29,29,70,16,19,16
"ENSG00000108953",252,384,264,127,213,29
"ENSG00000174851",34,63,64,8,11,47
"ENSG00000125445",79,104,52,31,42,72
"ENSG00000136051",35,36,33,21,28,11
"ENSG00000105676",16,35,38,15,30,29
"ENSG00000138592",23,20,36,6,13,9
"ENSG00000169718",56,88,54,26,47,67
"ENSG00000154721",2,3,28,9,20,33
"ENSG00000092208",12,19,26,11,17,19
"ENSG00000168434",21,13,24,9,12,16
"ENSG00000183751",24,44,21,12,31,47
"ENSG00000141279",56,78,81,34,31,13
"ENSG00000166669",4,7,40,4,7,7
"ENSG00000101290",41,47,58,28,22,16
"ENSG00000140451",4,7,35,3,3,9
"ENSG00000120029",13,16,33,9,9,2
"ENSG00000131981",116,129,70,43,140,151
"ENSG00000211899",221,1205,319,17,180,47
"ENSG00000079332",43,45,27,32,38,82
"ENSG00000105369",396,356,281,70,123,51
"ENSG00000260914",68,85,58,67,75,59
"ENSG00000148341",24,46,50,40,42,27
"ENSG00000197122",47,48,38,9,19,9
"ENSG00000169057",10,14,5,4,3,8
"ENSG00000111196",27,41,18,19,24,42
"ENSG00000160584",6,11,20,5,6,11
"ENSG00000154642",13,13,31,6,9,36
"ENSG00000103657",11,13,40,9,6,9
"ENSG00000132361",53,66,25,22,35,16
"ENSG00000128789",40,56,93,34,45,44
"ENSG00000133318",57,69,48,59,112,30
"ENSG00000176209",20,32,50,9,5,20
"ENSG00000104368",1,1,17,2,3,11
"ENSG00000169221",23,31,20,20,26,8
"ENSG00000152219",36,68,46,22,34,96
"ENSG00000141551",33,29,17,29,32,18
"ENSG00000092841",219,380,372,340,301,1684
"ENSG00000179912",9,10,20,7,13,13
"ENSG00000136819",52,70,54,30,53,22
"ENSG00000104825",21,29,33,5,9,36
"ENSG00000161813",22,30,20,16,17,7
"ENSG00000141030",64,75,104,27,38,79
"ENSG00000159403",2,2,18,3,2,5
"ENSG00000140332",20,26,9,4,23,7
"ENSG00000125821",36,61,103,28,15,28
"ENSG00000167965",25,36,32,13,15,22
"ENSG00000166501",85,70,135,23,35,3
"ENSG00000138600",42,38,38,18,26,29
"ENSG00000135457",31,48,28,14,20,4
"ENSG00000089063",23,34,41,20,17,11
"ENSG00000005810",19,35,40,25,22,12
"ENSG00000124181",24,25,37,1,8,9
"ENSG00000137807",5,14,42,4,4,12
"ENSG00000111786",201,322,239,127,51,127
"ENSG00000135387",130,181,84,89,127,8
"ENSG00000114388",24,25,27,13,16,66
"ENSG00000105185",141,232,240,70,59,163
"ENSG00000179134",16,18,7,8,16,7
"ENSG00000132471",62,135,37,23,54,9
"ENSG00000138166",133,99,57,18,42,3
"ENSG00000172757",268,535,706,215,332,270
"ENSG00000111530",73,91,57,29,52,18
"ENSG00000197586",17,20,15,6,4,13
"ENSG00000221838",16,23,23,13,13,14
"ENSG00000086061",579,773,414,238,232,190
"ENSG00000122033",15,18,47,6,13,19
"ENSG00000090565",10,9,16,9,11,4
"ENSG00000167986",87,142,102,78,73,13
"ENSG00000000460",15,44,21,3,6,27
"ENSG00000101224",17,23,32,11,15,10
"ENSG00000144746",198,153,212,114,44,40
"ENSG00000128829",25,42,25,42,56,118
"ENSG00000159140",86,73,66,46,49,25
"ENSG00000136816",13,10,19,15,15,3
"ENSG00000172349",36,49,11,9,6,14
"ENSG00000111640",2648,2175,2128,1481,1741,2260
"ENSG00000132953",10,12,25,4,9,11
"ENSG00000159147",19,28,20,13,11,12
"ENSG00000076108",34,33,40,16,28,17
"ENSG00000105063",70,120,68,26,47,22
"ENSG00000148840",37,42,37,14,16,11
"ENSG00000103423",43,61,43,22,32,16
"ENSG00000113360",21,28,34,11,16,14
"ENSG00000105726",25,37,32,11,22,46
"ENSG00000100979",15,10,4,2,28,8
"ENSG00000167130",9,13,36,14,10,2
"ENSG00000149182",24,66,55,44,46,16
"ENSG00000166024",8,9,53,12,14,21
"ENSG00000160991",6,7,10,3,3,1
"ENSG00000147526",40,58,49,31,34,9
"ENSG00000140990",119,64,64,41,40,97
"ENSG00000110619",90,64,72,34,37,78
"ENSG00000137876",304,306,146,102,171,155
"ENSG00000187764",9,21,23,6,21,9
"ENSG00000065978",587,900,647,393,188,428
"ENSG00000129933",17,21,13,4,14,14
"ENSG00000211896",127,477,2077,90,2,22
"ENSG00000096746",108,165,109,52,79,63
"ENSG00000110080",7,7,10,1,4,6
"ENSG00000103266",75,135,41,28,25,75
"ENSG00000103642",33,65,45,43,28,26
"ENSG00000141068",36,24,52,21,29,1
"ENSG00000164109",23,88,33,12,15,14
"ENSG00000080839",4,11,2,3,4,3
"ENSG00000178904",6,4,14,3,3,12
"ENSG00000104998",32,42,21,25,28,16
"ENSG00000132581",11,23,120,22,16,50
"ENSG00000119487",54,104,139,25,25,41
"ENSG00000151474",4,11,5,15,18,16
"ENSG00000267303",28,57,3,9,26,137
"ENSG00000155463",205,247,190,93,108,42
"ENSG00000137133",15,25,34,7,12,132
"ENSG00000165494",52,27,23,13,29,9
"ENSG00000149115",23,11,16,4,16,18
"ENSG00000149658",21,28,22,10,14,8
"ENSG00000007202",33,47,49,30,19,13
"ENSG00000101444",80,128,54,73,79,38
"ENSG00000167552",57,63,62,189,196,59
"ENSG00000213551",37,60,89,21,37,19
"ENSG00000151148",9,13,33,6,12,1
"ENSG00000107651",32,45,55,22,38,10
"ENSG00000147140",173,232,269,109,75,35
"ENSG00000079432",20,17,13,5,16,3
"ENSG00000135148",90,110,64,26,40,9
"ENSG00000134802",58,46,50,43,52,23
"ENSG00000127337",21,43,12,6,16,22
"ENSG00000138685",1,7,22,7,7,12
"ENSG00000173273",9,9,35,4,9,10
"ENSG00000123415",8,7,12,2,2,69
"ENSG00000123352",20,33,42,19,39,1
"ENSG00000171953",9,15,38,4,16,10
"ENSG00000064115",18,44,20,34,34,3
"ENSG00000167695",24,13,21,10,5,16
"ENSG00000196712",12,10,16,5,8,4
"ENSG00000228144",23,29,71,28,34,23
"ENSG00000174442",14,39,21,21,15,11
"ENSG00000124177",6,6,23,3,5,6
"ENSG00000198604",50,51,43,10,19,59
"ENSG00000173599",2,4,12,2,2,7
"ENSG00000105379",28,54,50,40,38,152
"ENSG00000137522",26,24,46,9,12,17
"ENSG00000111615",61,74,34,21,40,23
"ENSG00000078674",39,64,61,20,38,29
"ENSG00000124193",131,96,85,73,83,24
"ENSG00000104852",104,138,148,62,71,62
"ENSG00000130402",80,140,70,50,85,7
"ENSG00000146232",75,125,57,40,38,223
"ENSG00000175216",31,56,37,17,27,9
"ENSG00000125971",101,87,76,26,25,131
"ENSG00000182985",3,4,35,12,18,9
"ENSG00000175390",318,399,392,432,453,618
"ENSG00000074319",62,113,99,28,33,33
"ENSG00000066135",16,16,17,13,19,3
"ENSG00000125863",28,21,23,18,11,55
"ENSG00000260170",51,67,26,18,24,45
"ENSG00000157303",7,24,5,4,9,11
"ENSG00000166889",51,46,26,19,34,16
"ENSG00000112159",10,14,29,8,8,5
"ENSG00000141560",15,22,39,8,11,2
"ENSG00000104341",13,10,17,25,78,8
"ENSG00000100526",9,20,32,7,6,23
"ENSG00000126107",31,32,24,27,28,3
"ENSG00000092199",430,379,306,189,275,187
"ENSG00000120860",20,39,36,21,17,40
"ENSG00000088930",71,91,60,38,51,21
"ENSG00000141867",26,19,21,7,17,12
"ENSG00000139734",3,7,21,3,2,3
"ENSG00000131069",9,6,22,6,7,7
"ENSG00000129534",16,30,37,8,12,8
"ENSG00000159131",53,105,67,48,34,22
"ENSG00000105556",7,13,25,4,12,3
"ENSG00000114544",19,32,4,15,16,15
"ENSG00000080845",19,31,10,5,6,16
"ENSG00000129472",25,16,81,8,13,16
"ENSG00000136147",32,49,86,17,19,12
"ENSG00000070081",9,12,42,9,19,45
"ENSG00000110888",7,4,28,3,9,8
"ENSG00000169629",7,9,35,11,14,8
"ENSG00000176386",22,35,88,27,39,66
"ENSG00000110074",15,28,41,14,19,9
"ENSG00000166128",49,53,47,37,58,13
"ENSG00000165732",119,127,48,90,115,12
"ENSG00000180035",45,58,27,2,2,6
"ENSG00000083937",57,42,49,20,37,16
"ENSG00000105618",53,79,42,41,60,96
"ENSG00000173992",22,34,47,21,34,109
"ENSG00000066322",62,69,99,58,42,22
"ENSG00000198056",9,31,36,11,9,25
"ENSG00000105705",30,36,18,10,19,52
"ENSG00000164830",12,18,37,4,7,36
"ENSG00000130703",18,18,26,8,15,9
"ENSG00000165475",31,29,26,34,17,7
"ENSG00000099875",498,488,207,61,106,13
"ENSG00000197771",60,66,63,44,51,47
"ENSG00000170759",71,75,50,27,47,12
"ENSG00000006453",4,7,43,3,1,15
"ENSG00000184402",3,5,11,2,3,8
"ENSG00000166295",70,79,79,18,16,27
"ENSG00000120071",14,13,10,5,14,7
"ENSG00000177082",12,14,8,22,22,27
"ENSG00000111667",54,84,76,51,53,40
"ENSG00000206418",46,24,64,22,29,6
"ENSG00000145730",20,16,30,12,25,10
"ENSG00000017797",29,42,51,18,38,6
"ENSG00000164070",10,28,20,8,7,9
"ENSG00000154144",29,29,43,22,31,31
"ENSG00000110711",80,138,79,22,44,154
"ENSG00000213619",60,62,114,71,78,227
"ENSG00000107829",20,31,83,22,22,13
"ENSG00000105808",12,11,49,11,8,14
"ENSG00000004779",125,124,30,66,78,220
"ENSG00000165916",105,182,132,70,58,177
"ENSG00000153113",78,68,79,62,67,20
"ENSG00000169062",10,10,24,9,16,14
"ENSG00000110218",16,10,23,5,3,22
"ENSG00000101019",41,29,45,10,28,28
"ENSG00000137075",13,13,30,9,21,11
"ENSG00000134575",5,13,33,3,4,4
"ENSG00000183401",6,9,20,4,9,20
"ENSG00000145996",11,15,26,3,6,9
"ENSG00000095564",68,38,42,16,40,14
"ENSG00000076604",84,96,108,42,48,28
"ENSG00000146282",27,39,39,12,11,16
"ENSG00000103426",32,63,18,6,14,33
"ENSG00000177548",32,43,27,12,12,34
"ENSG00000122692",68,105,56,28,37,11
"ENSG00000130725",136,202,225,53,84,82
"ENSG00000105723",90,93,70,50,59,16
"ENSG00000101464",11,20,20,9,14,16
"ENSG00000139835",1,2,24,3,2,9
"ENSG00000005801",8,9,20,8,7,3
"ENSG00000150093",23,22,41,22,48,5
"ENSG00000156709",48,92,79,40,30,109
"ENSG00000176225",12,17,40,3,3,14
"ENSG00000114354",138,128,152,40,37,3
"ENSG00000130475",8,20,8,5,9,34
"ENSG00000087502",42,45,48,20,25,19
"ENSG00000047578",6,6,28,3,4,21
"ENSG00000127884",79,163,129,84,67,345
"ENSG00000107862",21,29,28,18,23,10
"ENSG00000173442",15,26,23,2,12,59
"ENSG00000178927",10,27,22,25,19,39
"ENSG00000147548",20,17,39,6,15,9
"ENSG00000147099",13,16,38,9,12,15
"ENSG00000130731",17,34,26,6,16,74
"ENSG00000211893",51,178,912,90,2,22
"ENSG00000004700",37,61,44,33,41,9
"ENSG00000131669",110,34,14,5,12,14
"ENSG00000089022",24,27,22,14,22,52
"ENSG00000038274",85,112,48,27,58,9
"ENSG00000040275",17,29,18,8,9,9
"ENSG00000007047",19,24,26,7,16,4
"ENSG00000177963",45,51,56,34,39,23
"ENSG00000104983",7,13,8,9,4,22
"ENSG00000110721",78,58,35,20,29,9
"ENSG00000135372",50,77,59,30,33,14
"ENSG00000062282",21,21,33,1,3,14
"ENSG00000108588",89,121,102,30,48,19
"ENSG00000198252",12,20,13,8,15,7
"ENSG00000146247",13,12,41,4,9,9
"ENSG00000135316",92,159,109,66,67,30
"ENSG00000103319",14,20,19,10,22,7
"ENSG00000176102",29,37,38,22,27,21
"ENSG00000139636",20,16,23,14,16,18
"ENSG00000101187",7,10,28,2,3,2
"ENSG00000120616",13,12,35,8,11,1
"ENSG00000174437",94,97,73,36,51,11
"ENSG00000123338",51,97,76,47,39,22
"ENSG00000147654",17,25,39,21,33,22
"ENSG00000169180",45,62,68,49,36,37
"ENSG00000166508",91,207,111,53,45,118
"ENSG00000101361",121,186,124,102,84,97
"ENSG00000139410",4,4,13,8,6,10
"ENSG00000117419",31,40,45,16,15,34
"ENSG00000133121",16,13,21,4,2,10
"ENSG00000159082",4,2,26,2,3,7
"ENSG00000104884",19,25,10,13,21,21
"ENSG00000150403",16,22,28,12,8,5
"ENSG00000109084",14,36,86,10,7,13
"ENSG00000172575",14,23,56,14,22,16
"ENSG00000241878",28,22,56,8,16,9
"ENSG00000156738",306,319,244,26,103,28
"ENSG00000135441",32,58,24,34,34,184
"ENSG00000130758",6,5,16,2,4,8
"ENSG00000167797",22,90,35,20,12,40
"ENSG00000182481",180,295,161,109,121,213
"ENSG00000174547",31,54,38,51,53,177
"ENSG00000138594",19,24,16,11,16,1
"ENSG00000132478",8,12,9,4,7,12
"ENSG00000167721",46,53,21,22,22,23
"ENSG00000152455",9,20,9,7,9,9
"ENSG00000154743",8,10,33,4,8,7
"ENSG00000189046",18,20,26,9,7,16
"ENSG00000148908",83,115,106,9,24,9
"ENSG00000160050",89,148,50,18,26,279
"ENSG00000136381",25,22,30,24,27,16
"ENSG00000136040",5,9,44,7,12,10
"ENSG00000165689",22,27,55,16,30,18
"ENSG00000136167",571,1262,806,514,394,29
"ENSG00000101773",24,37,28,14,21,17
"ENSG00000197324",17,28,22,11,34,16
"ENSG00000133321",9,7,47,37,22,114
"ENSG00000067057",77,126,63,53,78,46
"ENSG00000138190",3,10,16,3,2,9
"ENSG00000160211",61,58,47,9,45,16
"ENSG00000198089",8,8,22,6,8,18
"ENSG00000167642",24,16,59,7,17,59
"ENSG00000104936",28,15,25,3,17,5
"ENSG00000132965",22,46,47,20,27,7
"ENSG00000165304",8,32,23,12,5,17
"ENSG00000175575",15,25,20,9,10,3
"ENSG00000092201",107,160,75,64,96,18
"ENSG00000168096",5,5,6,3,5,16
"ENSG00000102007",183,147,53,33,88,22
"ENSG00000103769",164,209,180,51,110,56
"ENSG00000183010",42,72,16,23,60,13
"ENSG00000023516",15,9,109,9,9,7
"ENSG00000101457",45,45,55,9,16,7
"ENSG00000157106",21,17,29,9,22,13
"ENSG00000151503",9,39,44,16,13,11
"ENSG00000176974",3,10,35,11,12,16
"ENSG00000178105",19,29,21,16,19,15
"ENSG00000156521",3,21,10,5,3,9
"ENSG00000100591",287,428,282,138,102,118
"ENSG00000070614",5,9,17,6,10,10
"ENSG00000088448",25,24,29,7,8,22
"ENSG00000151498",9,18,10,4,9,5
"ENSG00000113643",83,166,72,101,83,61
"ENSG00000166710",2876,2830,4605,1640,2042,1201
"ENSG00000119392",20,38,32,20,29,8
"ENSG00000172009",34,94,48,26,25,49
"ENSG00000148110",29,31,30,12,22,13
"ENSG00000042753",58,94,95,40,27,84
"ENSG00000118412",6,6,15,3,5,11
"ENSG00000167491",18,25,12,8,19,4
"ENSG00000087460",402,492,502,232,248,58
"ENSG00000197275",5,8,36,3,3,14
"ENSG00000139218",21,27,27,9,22,16
"ENSG00000012779",20,21,20,15,38,19
"ENSG00000103876",11,55,32,53,17,92
"ENSG00000112893",3,7,31,4,5,8
"ENSG00000085063",69,111,80,47,64,70
"ENSG00000108465",114,98,144,25,28,50
"ENSG00000127445",11,74,13,11,21,97
"ENSG00000108094",37,52,35,18,28,11
"ENSG00000166167",8,7,27,3,6,2
"ENSG00000006062",31,26,22,6,15,2
"ENSG00000161996",6,5,15,3,6,10
"ENSG00000137642",31,45,43,25,64,10
"ENSG00000060491",54,27,33,22,21,19
"ENSG00000120008",30,35,56,14,24,14
"ENSG00000128951",74,220,94,23,73,107
"ENSG00000136146",56,70,55,28,48,16
"ENSG00000173327",27,25,10,6,21,3
"ENSG00000123349",191,254,352,133,185,475
"ENSG00000174238",54,74,70,27,30,17
"ENSG00000172530",5,7,12,5,9,13
"ENSG00000141968",23,42,36,18,24,57
"ENSG00000167770",84,114,235,73,65,59
"ENSG00000196961",24,63,16,16,28,16
"ENSG00000096401",40,52,50,30,32,22
"ENSG00000166181",53,93,71,53,56,11
"ENSG00000142227",133,148,78,84,65,146
"ENSG00000121741",27,25,38,12,21,7
"ENSG00000125779",24,25,27,12,9,9
"ENSG00000187147",61,65,21,29,33,19
"ENSG00000059122",4,9,17,9,7,16
"ENSG00000173120",28,31,41,18,41,6
"ENSG00000259784",6,12,7,5,3,15
"ENSG00000196535",16,21,31,6,5,4
"ENSG00000083642",23,28,20,7,14,9
"ENSG00000068903",33,33,24,17,24,10
"ENSG00000182173",12,18,28,28,22,37
"ENSG00000198917",16,28,27,7,24,7
"ENSG00000110075",30,30,49,20,24,6
"ENSG00000145388",22,24,35,18,24,9
"ENSG00000104549",112,170,109,65,63,88
"ENSG00000132740",8,7,16,3,8,9
"ENSG00000042286",44,52,31,22,16,54
"ENSG00000127511",22,13,24,5,12,5
"ENSG00000125755",44,75,48,19,32,40
"ENSG00000182197",5,8,20,3,5,28
"ENSG00000166477",53,68,35,29,31,13
"ENSG00000108175",19,20,39,6,14,3
"ENSG00000010165",16,23,49,11,12,43
"ENSG00000249240",14,15,23,5,10,4
"ENSG00000101439",46,80,38,72,67,591
"ENSG00000178127",85,208,182,91,63,140
"ENSG00000185787",281,266,222,96,186,58
"ENSG00000101247",17,15,43,11,15,41
"ENSG00000204954",6,11,36,3,9,25
"ENSG00000120053",66,99,102,34,46,59
"ENSG00000114520",73,87,82,28,48,7
"ENSG00000136827",35,55,58,28,26,24
"ENSG00000141027",19,23,31,13,22,20
"ENSG00000149262",18,22,37,18,24,16
"ENSG00000065809",41,22,39,22,50,14
"ENSG00000104408",380,482,391,282,423,135
"ENSG00000107833",71,134,74,203,163,749
"ENSG00000134291",13,38,24,7,13,24
"ENSG00000162144",6,25,88,18,7,9
"ENSG00000122882",26,65,35,23,29,12
"ENSG00000148950",4,8,51,7,6,16
"ENSG00000111229",164,241,189,119,97,196
"ENSG00000102710",28,32,37,12,17,12
"ENSG00000067365",10,9,30,2,5,13
"ENSG00000102606",39,44,58,10,27,7
"ENSG00000090924",22,11,2,8,19,8
"ENSG00000003056",81,95,170,49,59,11
"ENSG00000175634",31,53,42,9,17,30
"ENSG00000066084",14,13,18,7,9,3
"ENSG00000198554",8,23,55,12,9,9
"ENSG00000153310",37,54,28,48,60,9
"ENSG00000198171",61,60,32,17,22,82
"ENSG00000104738",42,159,46,45,31,47
"ENSG00000122965",35,46,52,22,30,26
"ENSG00000023287",15,14,15,6,11,13
"ENSG00000064490",55,85,41,15,22,69
"ENSG00000241685",45,78,73,21,16,6
"ENSG00000132604",26,27,26,8,21,21
"ENSG00000125743",247,225,187,284,171,472
"ENSG00000120800",14,15,44,7,9,2
"ENSG00000225830",3,4,6,8,7,5
"ENSG00000130755",34,76,107,29,37,170
"ENSG00000153317",4,5,36,8,16,13
"ENSG00000211897",18,40,38,90,2,22
"ENSG00000106290",34,40,36,26,48,3
"ENSG00000118600",21,36,52,10,9,12
"ENSG00000170322",12,13,17,6,10,5
"ENSG00000113716",30,28,55,18,19,11
"ENSG00000055332",22,27,43,8,12,11
"ENSG00000169738",25,44,16,13,13,40
"ENSG00000089693",147,170,134,92,146,40
"ENSG00000104835",10,24,23,11,19,12
"ENSG00000012211",9,12,17,4,3,3
"ENSG00000140598",11,17,22,20,15,30
"ENSG00000181026",38,32,47,14,26,15
"ENSG00000178691",41,55,24,28,34,14
"ENSG00000137509",29,27,56,28,37,9
"ENSG00000106211",170,165,100,9,38,57
"ENSG00000130429",120,337,152,56,70,203
"ENSG00000086065",79,161,144,30,34,47
"ENSG00000103512",48,72,53,35,45,12
"ENSG00000101445",24,34,57,8,7,1
"ENSG00000133997",59,63,149,22,22,20
"ENSG00000100614",34,31,49,24,32,10
"ENSG00000107669",10,14,26,3,9,1
"ENSG00000160703",2,4,4,5,11,3
"ENSG00000142208",59,103,57,34,39,16
"ENSG00000213995",14,15,19,34,21,41
"ENSG00000179295",34,38,39,9,16,16
"ENSG00000107021",23,21,40,9,21,3
"ENSG00000130956",19,21,59,12,6,43
"ENSG00000242372",110,182,93,122,161,399
"ENSG00000169683",6,11,18,11,13,16
"ENSG00000102753",31,42,49,24,26,3
"ENSG00000164073",8,5,44,5,8,8
"ENSG00000128463",52,52,80,16,18,14
"ENSG00000104897",126,106,19,22,54,9
"ENSG00000221968",43,13,25,13,44,78
"ENSG00000113328",103,105,83,231,206,49
"ENSG00000198026",17,16,25,9,9,11
"ENSG00000103522",36,50,96,34,35,15
"ENSG00000140455",23,30,35,15,35,16
"ENSG00000064545",9,15,7,2,17,4
"ENSG00000101194",42,49,13,1,9,4
"ENSG00000166557",22,40,53,25,29,48
"ENSG00000100906",573,524,303,282,272,186
"ENSG00000131652",34,40,12,18,39,50
"ENSG00000072571",7,29,21,6,6,15
"ENSG00000135365",13,18,24,11,12,16
"ENSG00000170312",19,62,83,27,22,89
"ENSG00000149932",44,44,79,17,10,71
"ENSG00000130313",39,109,44,52,25,180
"ENSG00000235173",22,32,2,17,29,9
"ENSG00000100485",17,15,36,9,19,10
"ENSG00000149925",622,839,574,419,565,681
"ENSG00000121390",52,51,37,50,67,31
"ENSG00000111679",134,243,126,102,53,22
"ENSG00000132781",8,15,14,3,13,16
"ENSG00000006712",57,71,42,38,54,38
"ENSG00000168575",3,2,16,2,3,4
"ENSG00000148356",20,20,28,9,11,18
"ENSG00000072756",22,42,48,15,19,7
"ENSG00000168090",82,132,99,81,76,163
"ENSG00000104522",46,74,50,22,29,47
"ENSG00000089220",121,222,141,148,102,22
"ENSG00000103194",69,89,54,40,47,12
"ENSG00000151327",27,53,39,8,11,11
"ENSG00000084207",451,474,312,244,291,603
"ENSG00000134265",34,24,42,14,13,10
"ENSG00000107951",19,25,51,9,13,7
"ENSG00000141971",10,28,9,8,18,92
"ENSG00000136925",6,6,18,3,4,7
"ENSG00000111726",44,75,63,33,31,29
"ENSG00000178498",36,32,26,28,13,9
"ENSG00000104885",26,23,24,9,21,3
"ENSG00000147679",34,70,187,10,16,8
"ENSG00000086758",52,75,66,40,45,36
"ENSG00000169398",2,4,32,4,10,15
"ENSG00000166147",12,11,16,4,7,9
"ENSG00000149600",40,44,19,21,25,22
"ENSG00000156162",7,5,82,4,15,5
"ENSG00000136143",21,51,33,19,25,3
"ENSG00000128886",16,10,61,7,9,23
"ENSG00000004139",10,7,24,3,3,7
"ENSG00000141252",6,10,26,8,11,8
"ENSG00000068028",30,21,4,14,16,22
"ENSG00000198707",10,8,18,4,6,9
"ENSG00000070366",10,13,34,10,9,9
"ENSG00000102054",101,160,102,94,74,92
"ENSG00000103811",277,431,432,83,102,135
"ENSG00000105640",1500,1257,1278,603,1685,2626
"ENSG00000139637",61,61,47,16,28,59
"ENSG00000100504",4,3,15,3,5,1
"ENSG00000143156",14,13,25,16,15,10
"ENSG00000111716",650,1141,908,589,542,924
"ENSG00000253729",19,47,40,20,16,9
"ENSG00000173020",91,137,88,74,79,20
"ENSG00000135317",34,35,41,21,26,25
"ENSG00000196465",317,383,1380,32,31,437
"ENSG00000067191",7,4,33,3,9,2
"ENSG00000153165",2,2,11,11,14,8
"ENSG00000172638",9,2,4,3,3,2
"ENSG00000166340",52,46,27,27,31,13
"ENSG00000123737",46,66,68,27,21,55
"ENSG00000166347",118,180,52,47,47,84
"ENSG00000102125",21,29,4,9,19,19
"ENSG00000149679",8,9,8,262,263,2195
"ENSG00000179476",6,4,60,3,3,18
"ENSG00000166900",24,3,23,3,5,10
"ENSG00000197006",34,50,30,23,26,13
"ENSG00000175467",59,73,39,22,41,101
"ENSG00000213445",44,60,19,16,25,71
"ENSG00000176619",22,56,22,3,17,6
"ENSG00000125657",20,29,37,1,7,1
"ENSG00000125991",118,169,175,149,78,117
"ENSG00000149476",15,36,45,11,12,21
"ENSG00000130164",29,27,10,15,20,12
"ENSG00000134574",45,59,65,53,35,140
"ENSG00000185122",50,80,48,11,35,31
"ENSG00000214941",7,8,35,7,10,7
"ENSG00000137074",14,27,40,15,6,25
"ENSG00000101752",10,11,36,9,20,5
"ENSG00000204856",17,40,40,21,19,47
"ENSG00000198825",1,4,37,16,8,8
"ENSG00000182934",97,116,68,50,86,8
"ENSG00000138688",9,9,26,5,7,14
"ENSG00000100600",65,92,239,27,84,1
"ENSG00000134109",53,49,52,17,24,28
"ENSG00000125746",34,44,46,22,28,28
"ENSG00000151948",2,3,22,1,1,8
"ENSG00000183605",27,41,18,5,6,11
"ENSG00000075399",4,5,12,2,3,13
"ENSG00000139641",44,90,57,48,51,11
"ENSG00000118705",91,142,165,78,78,126
"ENSG00000152193",17,12,16,5,25,8
"ENSG00000198728",43,33,48,28,41,9
"ENSG00000121621",6,15,26,3,6,9
"ENSG00000151923",67,65,70,38,52,45
"ENSG00000111300",21,19,25,8,15,6
"ENSG00000159592",50,70,59,24,38,29
"ENSG00000141391",9,8,19,3,4,7
"ENSG00000100726",9,27,3,2,9,10
"ENSG00000109111",61,58,74,23,41,36
"ENSG00000167978",83,51,39,40,75,40
"ENSG00000053770",59,61,34,22,27,5
"ENSG00000205629",27,35,57,9,17,34
"ENSG00000118363",45,60,105,47,69,40
"ENSG00000166199",20,31,56,9,16,35
"ENSG00000104133",8,15,28,7,9,16
"ENSG00000100865",46,41,53,17,47,63
"ENSG00000160957",4,15,1,3,4,54
"ENSG00000111666",29,21,37,9,28,17
"ENSG00000107938",10,25,29,6,8,6
"ENSG00000165832",14,15,7,9,16,6
"ENSG00000159063",16,37,40,5,10,11
"ENSG00000150787",16,10,1,3,2,9
"ENSG00000102081",16,18,32,5,12,29
"ENSG00000105202",260,350,163,308,309,1350
"ENSG00000100592",13,15,11,5,5,9
"ENSG00000129083",103,149,166,35,59,32
"ENSG00000163719",46,64,66,39,37,17
"ENSG00000149179",12,16,68,6,9,4
"ENSG00000131351",10,19,13,12,9,18
"ENSG00000039650",12,16,8,5,15,29
"ENSG00000100982",18,26,4,11,13,32
"ENSG00000029153",41,52,54,7,16,10
"ENSG00000148459",14,23,23,11,9,20
"ENSG00000090615",16,18,19,5,8,7
"ENSG00000160948",51,64,29,48,27,109
"ENSG00000136504",23,29,43,15,26,9
"ENSG00000130560",47,58,25,22,36,21
"ENSG00000159128",36,47,65,14,21,24
"ENSG00000183648",44,80,158,33,31,278
"ENSG00000164111",229,266,152,19,58,22
"ENSG00000179958",102,83,144,56,63,166
"ENSG00000183044",2,5,20,3,1,4
"ENSG00000104356",32,29,46,7,6,9
"ENSG00000063761",2,4,17,8,5,7
"ENSG00000119408",100,140,174,47,61,30
"ENSG00000156858",40,46,38,16,40,72
"ENSG00000088766",30,69,149,20,14,51
"ENSG00000102038",2,3,16,10,9,10
"ENSG00000023697",27,33,13,25,31,9
"ENSG00000160439",5,5,4,3,3,5
"ENSG00000187109",653,659,469,287,475,740
"ENSG00000160410",46,73,45,23,26,15
"ENSG00000114021",80,109,85,37,30,130
"ENSG00000169689",6,16,4,4,9,25
"ENSG00000111669",474,693,486,357,432,616
"ENSG00000069974",19,23,26,20,17,31
"ENSG00000129968",12,28,3,1,14,26
"ENSG00000129566",10,9,21,11,14,14
"ENSG00000111271",5,8,24,2,5,4
"ENSG00000140750",90,97,71,28,50,9
"ENSG00000147533",49,53,148,15,22,5
"ENSG00000075188",44,86,81,17,23,35
"ENSG00000022840",69,80,87,41,50,45
"ENSG00000170473",6,14,13,6,5,11
"ENSG00000151849",7,14,33,3,5,40
"ENSG00000101972",39,50,34,22,37,9
"ENSG00000107262",83,83,139,68,95,214
"ENSG00000111801",5,11,22,9,10,7
"ENSG00000268083",166,365,205,102,84,72
"ENSG00000169692",13,24,1,14,14,6
"ENSG00000117408",36,30,51,16,22,14
"ENSG00000027001",14,18,46,10,14,23
"ENSG00000052841",26,22,40,9,21,22
"ENSG00000139644",262,262,304,109,219,142
"ENSG00000137478",23,50,33,5,16,3
