"GM18558","GM18960","GM19240","Judith","Leo","Maryke"
"ENSG00000197217",5,9,32,9,9,12
"ENSG00000162191",168,184,177,259,145,71
"ENSG00000243943",30,27,45,17,16,13
"ENSG00000173120",28,31,41,33,18,16
"ENSG00000164151",22,21,57,26,17,37
"ENSG00000163956",75,52,30,137,54,28
"ENSG00000186517",29,46,26,84,30,16
"ENSG00000141279",56,78,81,92,58,51
"ENSG00000130175",152,127,95,224,127,60
"ENSG00000102898",110,152,136,160,59,53
"ENSG00000122986",43,82,101,216,182,116
"ENSG00000124789",40,48,26,48,27,20
"ENSG00000064995",20,28,88,53,24,13
"ENSG00000147669",104,212,68,123,85,89
"ENSG00000008130",36,56,47,104,42,41
"ENSG00000119686",19,32,19,11,12,9
"ENSG00000100345",235,263,151,263,214,59
"ENSG00000078043",20,17,29,34,18,19
"ENSG00000074416",32,48,54,63,43,40
"ENSG00000100897",29,59,75,81,50,59
"ENSG00000170266",30,33,43,31,15,25
"ENSG00000164543",72,142,59,95,47,68
"ENSG00000049167",9,15,28,15,9,12
"ENSG00000160446",16,36,5,38,13,2
"ENSG00000170324",2,3,23,2,1,3
"ENSG00000060339",63,65,72,72,48,26
"ENSG00000007376",18,17,1,27,6,2
"ENSG00000185164",62,92,68,90,74,65
"ENSG00000183605",27,41,18,37,10,7
"ENSG00000164576",14,19,72,36,19,25
"ENSG00000116127",4,5,14,6,2,1
"ENSG00000137500",31,60,37,76,35,13
"ENSG00000006715",30,42,37,42,38,27
"ENSG00000198752",9,14,18,34,6,9
"ENSG00000020633",27,62,20,28,24,11
"ENSG00000011376",5,18,28,14,3,12
"ENSG00000131507",13,22,28,45,26,25
"ENSG00000174996",34,32,27,76,33,19
"ENSG00000149091",20,25,8,63,25,10
"ENSG00000117009",9,7,30,71,15,16
"ENSG00000108953",252,384,264,423,295,268
"ENSG00000138279",123,217,181,209,94,103
"ENSG00000050405",12,15,19,5,3,4
"ENSG00000165672",126,255,210,144,72,56
"ENSG00000169131",17,4,11,4,2,7
"ENSG00000161791",51,71,62,162,71,60
"ENSG00000135144",6,5,12,15,16,16
"ENSG00000135587",12,24,31,52,28,19
"ENSG00000159110",21,32,38,71,60,49
"ENSG00000171953",9,15,38,19,5,12
"ENSG00000155906",19,35,28,21,10,17
"ENSG00000125885",11,18,15,6,2,6
"ENSG00000118600",21,36,52,25,10,6
"ENSG00000113643",83,166,72,213,84,71
"ENSG00000145736",29,70,38,41,15,29
"ENSG00000170248",74,75,118,97,75,44
"ENSG00000070669",74,159,62,155,95,100
"ENSG00000095209",20,23,26,21,28,28
"ENSG00000115687",42,48,36,6,2,7
"ENSG00000130816",26,54,24,57,17,16
"ENSG00000100024",10,13,18,27,13,9
"ENSG00000131669",110,34,14,51,34,34
"ENSG00000114331",15,15,30,34,22,18
"ENSG00000170734",12,15,44,29,17,19
"ENSG00000205339",58,51,30,120,74,45
"ENSG00000149591",11,3,25,12,11,12
"ENSG00000070190",35,33,46,51,38,26
"ENSG00000175482",41,72,39,96,38,21
"ENSG00000149308",19,16,26,18,11,19
"ENSG00000076513",19,29,41,46,28,21
"ENSG00000110108",20,28,64,43,43,21
"ENSG00000166004",4,9,30,11,4,7
"ENSG00000176407",85,74,96,102,75,58
"ENSG00000181026",38,32,47,51,21,17
"ENSG00000240344",22,33,17,16,18,13
"ENSG00000011454",16,20,36,30,16,20
"ENSG00000154945",19,18,22,43,21,12
"ENSG00000205629",27,35,57,36,18,17
"ENSG00000087365",140,219,129,251,123,80
"ENSG00000166167",8,7,27,18,9,9
"ENSG00000187736",14,12,15,13,10,19
"ENSG00000165283",145,201,191,136,76,58
"ENSG00000144452",2,3,16,4,5,3
"ENSG00000184384",10,9,2,6,2,2
"ENSG00000039650",12,16,8,22,12,9
"ENSG00000090989",19,20,20,41,29,19
"ENSG00000036054",13,13,19,25,11,26
"ENSG00000116266",38,39,30,50,35,20
"ENSG00000166452",11,18,15,16,4,19
"ENSG00000198646",11,14,43,16,10,13
"ENSG00000137955",147,114,137,114,51,37
"ENSG00000111554",6,8,30,11,5,16
"ENSG00000136271",79,101,98,115,59,30
"ENSG00000008083",17,9,33,3,2,2
"ENSG00000168256",16,24,36,19,14,12
"ENSG00000009413",14,11,20,16,9,12
"ENSG00000165526",44,34,42,31,16,16
"ENSG00000169241",26,26,37,28,13,14
"ENSG00000081189",21,36,52,58,49,59
"ENSG00000183943",9,10,13,32,18,17
"ENSG00000083444",27,50,24,50,20,16
"ENSG00000105755",26,27,53,47,13,5
"ENSG00000100099",10,15,20,19,13,10
"ENSG00000158201",20,32,29,42,21,26
"ENSG00000114120",13,19,49,20,16,20
"ENSG00000023041",38,44,28,57,33,26
"ENSG00000116350",42,46,87,51,46,21
"ENSG00000151348",16,14,23,26,9,9
"ENSG00000152229",17,11,33,36,7,9
"ENSG00000168615",24,24,51,17,12,14
"ENSG00000152904",22,20,46,14,11,16
"ENSG00000183495",7,9,30,13,6,6
"ENSG00000136167",571,1262,806,1319,775,774
"ENSG00000123636",3,4,50,13,6,6
"ENSG00000111052",11,7,20,13,10,16
"ENSG00000170322",12,13,17,28,16,14
"ENSG00000203710",4,7,26,42,31,37
"ENSG00000110057",12,25,2,14,4,4
"ENSG00000115425",12,11,14,15,15,7
"ENSG00000172785",38,31,85,166,80,107
"ENSG00000112576",40,46,30,51,14,9
"ENSG00000147457",13,18,33,22,16,16
"ENSG00000187688",46,54,57,129,44,49
"ENSG00000119638",26,43,33,48,30,32
"ENSG00000135913",8,7,35,10,4,11
"ENSG00000055332",22,27,43,52,15,26
"ENSG00000101391",13,20,37,22,14,12
"ENSG00000041357",107,202,138,333,170,161
"ENSG00000148773",5,21,148,17,2,1
"ENSG00000171497",84,96,59,112,77,27
"ENSG00000163785",28,20,28,35,13,13
"ENSG00000065268",19,57,19,33,11,3
"ENSG00000100522",12,30,12,41,16,19
"ENSG00000182208",31,23,11,37,25,6
"ENSG00000103429",25,28,28,54,28,35
"ENSG00000142186",50,61,32,92,37,22
"ENSG00000109445",34,55,14,44,32,27
"ENSG00000149483",13,20,86,10,5,12
"ENSG00000127990",18,27,42,21,12,15
"ENSG00000092203",39,57,44,58,37,16
"ENSG00000157693",9,15,14,12,9,6
"ENSG00000115053",460,737,476,673,339,330
"ENSG00000180228",36,39,20,29,16,32
"ENSG00000141499",21,21,43,16,9,10
"ENSG00000126012",32,33,44,80,32,34
"ENSG00000243317",54,44,126,60,44,59
"ENSG00000107404",11,14,16,15,7,2
"ENSG00000064490",55,85,41,69,33,15
"ENSG00000155508",18,26,77,37,19,35
"ENSG00000124688",28,22,66,24,15,14
"ENSG00000160214",94,95,25,58,28,18
"ENSG00000122378",23,27,5,62,37,30
"ENSG00000159111",44,64,35,80,22,19
"ENSG00000138398",44,54,64,54,24,30
"ENSG00000107798",31,31,35,102,54,78
"ENSG00000003400",4,4,17,5,6,4
"ENSG00000125675",1,2,25,3,3,6
"ENSG00000169925",6,8,7,9,4,14
"ENSG00000141428",24,30,34,25,30,11
"ENSG00000091592",12,8,22,7,4,7
"ENSG00000135596",59,43,41,72,38,26
"ENSG00000167965",25,36,32,21,15,7
"ENSG00000006634",24,31,29,26,7,10
"ENSG00000126070",9,7,24,10,4,11
"ENSG00000106993",35,29,71,28,15,27
"ENSG00000089053",74,133,84,127,52,49
"ENSG00000140830",25,18,30,28,25,32
"ENSG00000147400",21,42,58,63,28,47
"ENSG00000166145",10,19,25,9,2,4
"ENSG00000167862",18,33,36,50,25,12
"ENSG00000196792",14,13,33,17,19,18
"ENSG00000089847",2,2,11,2,1,4
"ENSG00000070061",30,30,43,59,36,31
"ENSG00000050426",18,19,78,20,11,17
"ENSG00000157193",10,13,18,19,6,13
"ENSG00000149564",43,41,21,73,49,21
"ENSG00000117899",21,19,65,58,17,24
"ENSG00000155034",13,5,4,2,2,7
"ENSG00000086619",13,13,20,51,19,42
"ENSG00000183011",12,17,30,47,24,6
"ENSG00000087087",118,128,70,123,64,27
"ENSG00000106367",53,90,60,81,45,33
"ENSG00000162769",15,21,36,14,9,14
"ENSG00000173914",5,12,16,4,3,24
"ENSG00000140199",21,12,52,20,14,5
"ENSG00000112339",29,45,46,71,60,38
"ENSG00000159377",297,474,403,668,232,279
"ENSG00000052723",19,16,1,18,14,6
"ENSG00000088179",5,4,20,7,3,7
"ENSG00000166352",1,2,21,2,3,28
"ENSG00000138821",11,52,17,38,17,34
"ENSG00000143458",3,5,31,3,3,6
"ENSG00000135148",90,110,64,135,47,60
"ENSG00000151292",17,21,16,48,37,12
"ENSG00000123136",140,121,117,137,121,36
"ENSG00000158796",21,11,47,30,12,14
"ENSG00000084207",451,474,312,206,81,84
"ENSG00000132646",386,577,137,590,129,208
"ENSG00000100028",47,117,257,248,73,202
"ENSG00000140694",28,53,44,35,20,25
"ENSG00000135999",15,16,27,14,12,11
"ENSG00000179115",74,165,81,136,28,24
"ENSG00000179361",17,22,71,21,9,9
"ENSG00000006704",24,10,14,2,2,2
"ENSG00000165480",4,17,23,9,1,9
"ENSG00000141429",38,51,47,108,64,47
"ENSG00000146729",16,35,25,37,15,28
"ENSG00000182179",29,28,42,35,13,15
"ENSG00000069974",19,23,26,40,25,49
"ENSG00000116786",38,39,21,80,40,27
"ENSG00000001497",23,49,46,29,15,15
"ENSG00000155287",10,24,52,21,12,17
"ENSG00000095380",32,90,70,99,50,27
"ENSG00000012822",17,19,33,34,18,29
"ENSG00000148690",24,30,27,25,18,16
"ENSG00000163660",70,47,88,68,35,29
"ENSG00000110075",30,30,49,47,36,19
"ENSG00000138399",33,44,32,25,9,11
"ENSG00000165916",105,182,132,231,79,95
"ENSG00000127511",22,13,24,30,15,9
"ENSG00000147475",11,18,22,17,9,15
"ENSG00000108439",11,37,58,19,4,10
"ENSG00000164073",8,5,44,3,4,11
"ENSG00000048392",23,24,18,30,26,21
"ENSG00000088766",30,69,149,56,20,46
"ENSG00000180353",114,324,264,328,144,134
"ENSG00000150753",242,425,227,476,214,182
"ENSG00000198561",35,29,26,63,45,34
"ENSG00000100592",13,15,11,27,18,11
"ENSG00000067225",626,661,797,900,323,419
"ENSG00000138031",56,50,41,10,2,4
"ENSG00000173457",117,207,100,133,113,71
"ENSG00000063601",10,13,41,18,14,21
"ENSG00000144837",76,41,37,22,14,20
"ENSG00000150593",103,116,114,239,159,131
"ENSG00000135535",235,186,118,160,138,68
"ENSG00000132300",40,70,56,103,36,36
"ENSG00000091164",109,149,81,187,104,73
"ENSG00000137876",304,306,146,368,242,129
"ENSG00000184787",29,73,44,67,34,47
"ENSG00000186088",2,6,34,26,13,15
"ENSG00000188493",6,4,14,11,9,6
"ENSG00000149761",12,21,28,28,13,12
"ENSG00000156110",32,53,52,31,26,19
"ENSG00000138138",26,39,45,47,38,37
"ENSG00000139645",13,20,18,25,11,10
"ENSG00000117597",14,16,24,17,12,15
"ENSG00000104852",104,138,148,167,68,57
"ENSG00000033100",33,29,57,73,30,19
"ENSG00000160767",11,16,15,10,20,5
"ENSG00000196116",14,23,55,53,25,24
"ENSG00000107521",30,38,44,52,28,12
"ENSG00000086544",5,10,30,12,9,3
"ENSG00000119139",74,70,35,108,74,18
"ENSG00000169446",18,17,36,14,6,5
"ENSG00000196199",35,39,47,51,25,25
"ENSG00000110422",13,13,30,38,27,12
"ENSG00000135679",21,25,77,60,57,52
"ENSG00000140386",5,9,23,18,5,13
"ENSG00000114993",22,24,13,2,2,1
"ENSG00000145901",174,257,234,440,223,177
"ENSG00000109762",30,69,59,27,20,9
"ENSG00000166851",24,47,38,43,7,5
"ENSG00000136490",28,113,15,53,18,9
"ENSG00000150093",23,22,41,98,46,28
"ENSG00000147050",10,8,40,22,6,16
"ENSG00000122033",15,18,47,32,6,17
"ENSG00000140497",50,93,76,103,76,27
"ENSG00000136527",146,115,100,169,88,75
"ENSG00000172728",4,5,31,9,6,2
"ENSG00000108559",30,72,44,52,20,33
"ENSG00000159884",19,15,16,25,13,13
"ENSG00000112972",66,87,79,52,60,22
"ENSG00000131475",98,117,56,91,32,69
"ENSG00000107021",23,21,40,32,21,12
"ENSG00000259399",44,49,47,76,29,36
"ENSG00000177885",107,183,129,238,146,116
"ENSG00000183793",57,40,25,17,5,16
"ENSG00000068971",22,11,24,33,19,14
"ENSG00000214967",30,28,42,17,5,16
"ENSG00000004897",37,44,34,60,31,26
"ENSG00000127946",2,3,18,7,2,3
"ENSG00000111247",9,17,22,10,2,11
"ENSG00000168385",81,104,141,144,95,84
"ENSG00000099219",11,9,8,9,4,9
"ENSG00000108590",20,30,19,33,28,45
"ENSG00000100926",48,100,69,80,58,63
"ENSG00000154930",10,23,15,12,5,2
"ENSG00000158623",9,11,18,52,12,20
"ENSG00000204178",30,22,31,54,27,52
"ENSG00000125354",109,161,167,211,111,79
"ENSG00000108799",13,11,29,17,11,13
"ENSG00000155100",18,20,42,42,16,16
"ENSG00000144354",10,23,30,26,5,13
"ENSG00000135018",79,94,77,77,54,41
"ENSG00000157881",14,16,19,29,13,7
"ENSG00000105677",68,89,24,65,28,28
"ENSG00000120519",3,7,16,12,5,12
"ENSG00000169504",52,44,14,67,61,43
"ENSG00000075826",42,52,90,16,7,10
"ENSG00000028310",22,24,27,13,4,5
"ENSG00000182087",67,75,68,166,74,17
"ENSG00000105983",13,18,62,14,7,10
"ENSG00000068028",30,21,4,19,15,2
"ENSG00000100162",32,62,22,21,1,6
"ENSG00000101473",9,20,27,19,9,7
"ENSG00000029725",38,44,39,56,46,21
"ENSG00000127952",19,37,73,28,14,15
"ENSG00000148516",16,18,30,13,11,15
"ENSG00000001629",19,25,21,37,18,16
"ENSG00000067560",236,325,531,441,268,260
"ENSG00000197345",59,77,23,57,15,11
"ENSG00000163728",23,15,39,43,31,25
"ENSG00000100092",20,62,33,49,16,14
"ENSG00000147905",24,40,67,57,28,13
"ENSG00000131467",66,197,68,185,75,93
"ENSG00000183049",23,21,63,43,21,24
"ENSG00000133794",14,7,36,31,20,24
"ENSG00000104450",20,19,31,15,6,10
"ENSG00000146830",14,16,9,24,11,9
"ENSG00000157303",7,24,5,13,2,1
"ENSG00000134265",34,24,42,36,21,20
"ENSG00000119965",14,14,24,11,12,6
"ENSG00000069966",15,19,7,5,2,2
"ENSG00000143476",10,32,14,16,2,9
"ENSG00000000460",15,44,21,7,3,5
"ENSG00000135778",26,32,59,60,17,64
"ENSG00000111785",8,9,17,6,3,5
"ENSG00000112308",177,152,187,214,158,153
"ENSG00000115275",24,25,19,32,17,30
"ENSG00000100445",24,22,3,9,3,5
"ENSG00000144320",6,4,23,10,5,11
"ENSG00000188603",7,8,1,38,16,12
"ENSG00000129347",39,41,34,50,20,14
"ENSG00000125459",37,61,87,59,33,41
"ENSG00000154262",5,23,28,16,3,7
"ENSG00000101343",31,35,36,49,38,32
"ENSG00000141385",60,79,96,65,26,32
"ENSG00000164338",28,25,39,33,15,22
"ENSG00000164830",12,18,37,17,13,20
"ENSG00000143515",9,18,30,13,5,10
"ENSG00000198690",12,14,43,11,4,5
"ENSG00000100528",77,69,33,82,41,18
"ENSG00000185024",10,14,20,18,4,9
"ENSG00000014138",13,70,41,44,11,22
"ENSG00000151503",9,39,44,19,3,17
"ENSG00000196591",90,158,67,214,79,69
"ENSG00000100300",23,69,26,47,7,15
"ENSG00000123684",30,22,27,26,46,21
"ENSG00000138385",126,227,84,310,159,89
"ENSG00000167797",22,90,35,85,31,6
"ENSG00000135365",13,18,24,28,19,16
"ENSG00000100401",49,95,79,79,22,27
"ENSG00000088992",23,41,25,95,20,32
"ENSG00000064933",10,21,12,24,7,15
"ENSG00000116132",3,9,20,46,43,13
"ENSG00000139631",5,5,30,6,2,3
"ENSG00000128245",30,124,49,56,27,13
"ENSG00000119632",20,32,16,13,6,3
"ENSG00000105229",14,17,29,19,10,4
"ENSG00000106028",150,158,104,237,91,133
"ENSG00000164116",12,6,30,46,25,20
"ENSG00000092098",29,32,48,58,21,21
"ENSG00000156587",124,102,96,188,51,78
"ENSG00000172432",17,23,29,45,18,15
"ENSG00000147168",148,233,342,368,138,217
"ENSG00000145220",57,82,47,58,33,22
"ENSG00000185658",4,4,8,14,5,11
"ENSG00000174720",41,58,61,41,22,44
"ENSG00000026103",91,131,64,124,87,88
"ENSG00000168876",12,8,60,12,10,6
"ENSG00000174652",8,10,2,14,12,7
"ENSG00000152348",354,212,1423,3,1,3
"ENSG00000132773",15,20,16,19,9,17
"ENSG00000107438",184,184,306,177,160,92
"ENSG00000186432",73,71,52,78,62,46
"ENSG00000156256",49,54,67,66,45,36
"ENSG00000104951",42,46,27,3,1,3
"ENSG00000100393",18,15,21,26,18,16
"ENSG00000153551",2,5,5,7,1,3
"ENSG00000120253",17,22,22,24,10,5
"ENSG00000151332",27,25,28,25,14,10
"ENSG00000186591",30,34,32,85,30,26
"ENSG00000156639",44,59,41,60,65,41
"ENSG00000182197",5,8,20,5,3,7
"ENSG00000164088",9,18,26,12,7,5
"ENSG00000106688",12,12,34,2,1,5
"ENSG00000004487",51,76,74,91,31,36
"ENSG00000100418",35,104,128,78,27,46
"ENSG00000167208",18,30,10,18,14,9
"ENSG00000180198",50,43,49,25,13,30
"ENSG00000172893",30,48,22,46,49,17
"ENSG00000028137",19,13,33,30,12,13
"ENSG00000149474",8,16,10,12,6,11
"ENSG00000100055",8,8,6,5,3,5
"ENSG00000156030",25,24,20,45,25,15
"ENSG00000141985",34,49,18,43,25,7
"ENSG00000083750",19,15,31,16,14,16
"ENSG00000006744",46,68,65,37,24,20
"ENSG00000131323",31,55,43,54,28,18
"ENSG00000083845",608,1069,652,801,598,426
"ENSG00000167005",123,185,64,192,124,46
"ENSG00000163463",65,64,14,63,45,14
"ENSG00000127995",9,10,23,16,6,12
"ENSG00000125991",118,169,175,186,129,80
"ENSG00000205155",51,34,25,63,49,38
"ENSG00000147471",40,53,29,58,36,17
"ENSG00000138744",7,13,53,11,24,11
"ENSG00000137817",44,29,36,61,32,29
"ENSG00000175390",318,399,392,594,314,225
"ENSG00000162688",11,12,31,19,11,16
"ENSG00000205356",4,3,4,11,4,2
"ENSG00000119778",8,9,35,13,5,12
"ENSG00000105486",15,32,18,16,4,9
"ENSG00000128829",25,42,25,24,13,14
"ENSG00000143119",143,206,215,290,190,188
"ENSG00000135249",17,23,59,29,16,25
"ENSG00000105397",42,68,45,100,29,25
"ENSG00000185189",4,4,2,9,5,4
"ENSG00000083799",79,102,84,90,46,51
"ENSG00000130066",161,83,28,341,133,134
"ENSG00000149582",7,10,15,17,3,3
"ENSG00000187790",3,8,36,5,2,6
"ENSG00000110514",14,14,41,33,14,11
"ENSG00000070269",5,5,38,10,10,6
"ENSG00000183527",51,74,44,83,62,62
"ENSG00000136048",40,38,53,54,40,54
"ENSG00000156869",7,4,54,10,13,6
"ENSG00000196177",10,11,77,69,46,19
"ENSG00000112893",3,7,31,13,5,12
"ENSG00000058091",6,11,17,19,19,21
"ENSG00000143614",9,11,14,40,16,9
"ENSG00000160712",3,8,27,5,1,4
"ENSG00000145919",13,26,12,11,12,36
"ENSG00000176014",59,60,48,44,26,5
"ENSG00000135862",15,11,41,37,14,20
"ENSG00000103653",169,225,162,361,206,66
"ENSG00000155962",17,40,62,73,46,6
"ENSG00000104960",47,49,77,62,78,18
"ENSG00000143952",14,13,36,31,17,11
"ENSG00000005700",22,31,29,28,18,21
"ENSG00000166484",8,6,4,6,5,10
"ENSG00000048649",12,12,20,18,12,10
"ENSG00000096384",1016,1469,1304,1825,1135,1016
"ENSG00000126249",24,41,34,46,12,16
"ENSG00000244038",198,320,258,280,230,239
"ENSG00000023608",36,28,16,36,20,16
"ENSG00000104907",30,40,30,49,20,9
"ENSG00000153560",29,44,50,72,32,32
"ENSG00000149084",44,67,8,59,26,13
"ENSG00000162736",27,39,66,75,32,27
"ENSG00000143740",9,14,38,25,9,4
"ENSG00000137710",49,39,22,61,44,22
"ENSG00000197323",12,12,54,19,11,6
"ENSG00000078177",6,5,22,7,3,7
"ENSG00000138642",4,4,25,7,2,2
"ENSG00000103512",48,72,53,90,74,65
"ENSG00000080822",47,56,86,88,57,62
"ENSG00000228049",23,30,18,152,48,77
"ENSG00000140463",4,5,28,5,7,20
"ENSG00000083857",3,2,1,10,37,16
"ENSG00000197077",1,1,23,3,3,7
"ENSG00000171681",20,24,27,28,17,13
"ENSG00000144566",27,41,27,40,30,13
"ENSG00000178921",20,31,12,27,9,7
"ENSG00000138663",40,59,30,61,30,32
"ENSG00000135108",7,18,17,16,12,6
"ENSG00000030582",126,178,103,197,107,50
"ENSG00000170144",250,347,205,307,111,143
"ENSG00000196588",12,21,33,52,30,15
"ENSG00000125388",1,2,12,6,1,11
"ENSG00000067182",33,10,13,41,17,10
"ENSG00000173848",5,9,32,32,13,14
"ENSG00000198189",24,22,71,37,19,22
"ENSG00000132849",6,6,24,6,4,13
"ENSG00000183354",5,4,28,6,6,13
"ENSG00000071626",52,114,44,60,26,19
"ENSG00000153914",51,33,29,45,22,21
"ENSG00000138778",3,8,26,6,2,15
"ENSG00000153827",61,66,87,104,65,53
"ENSG00000140299",63,53,44,87,54,48
"ENSG00000165732",119,127,48,122,92,51
"ENSG00000151576",19,18,20,18,9,11
"ENSG00000204852",3,14,34,11,6,16
"ENSG00000163812",20,37,31,26,14,35
"ENSG00000146410",8,18,13,14,4,14
"ENSG00000242485",53,76,119,49,30,24
"ENSG00000119523",19,14,15,13,14,4
"ENSG00000168961",43,69,77,43,6,11
"ENSG00000132182",29,65,37,20,7,7
"ENSG00000186660",31,29,13,40,34,18
"ENSG00000113580",44,50,37,44,56,44
"ENSG00000118193",2,9,14,5,4,4
"ENSG00000065457",6,8,34,11,6,15
"ENSG00000118705",91,142,165,281,128,141
"ENSG00000169696",14,24,15,22,12,9
"ENSG00000105576",50,50,41,80,37,18
"ENSG00000108582",5,5,13,32,5,11
"ENSG00000120437",118,160,112,144,64,19
"ENSG00000111665",10,26,22,11,2,13
"ENSG00000163348",12,16,5,43,9,2
"ENSG00000145191",83,109,116,58,22,33
"ENSG00000163840",16,28,23,41,21,26
"ENSG00000001036",6,31,128,27,10,7
"ENSG00000137656",16,20,36,30,12,19
"ENSG00000130640",20,35,27,32,14,9
"ENSG00000106290",34,40,36,40,27,14
"ENSG00000131844",45,70,47,49,19,21
"ENSG00000198901",12,33,42,27,7,15
"ENSG00000146463",20,18,27,18,15,12
"ENSG00000162496",2,1,3,28,15,20
"ENSG00000162636",4,5,14,9,2,11
"ENSG00000159322",18,22,28,31,17,33
"ENSG00000070081",9,12,42,34,11,34
"ENSG00000148341",24,46,50,60,25,17
"ENSG00000126858",16,21,32,27,15,13
"ENSG00000214013",11,8,22,14,10,12
"ENSG00000163938",212,238,155,175,89,78
"ENSG00000171503",21,19,45,14,12,15
"ENSG00000137166",23,39,12,34,18,9
"ENSG00000177556",42,77,50,127,63,66
"ENSG00000145743",5,6,10,13,5,19
"ENSG00000174243",65,90,56,107,53,44
"ENSG00000141480",34,35,64,98,24,26
"ENSG00000100441",31,44,27,49,30,13
"ENSG00000130787",2,6,7,20,4,4
"ENSG00000026652",5,2,16,15,9,7
"ENSG00000140374",133,210,207,374,201,223
"ENSG00000115271",20,42,26,13,5,7
"ENSG00000182134",3,7,41,6,2,10
"ENSG00000156738",306,319,244,215,219,215
"ENSG00000137642",31,45,43,21,3,5
"ENSG00000143612",121,112,194,112,71,85
"ENSG00000230989",129,115,16,190,100,54
"ENSG00000051009",12,13,20,15,11,9
"ENSG00000066084",14,13,18,26,19,13
"ENSG00000108344",245,262,233,276,140,110
"ENSG00000168710",43,43,41,59,29,18
"ENSG00000130714",12,8,38,20,13,10
"ENSG00000167642",24,16,59,54,51,27
"ENSG00000056050",16,39,21,46,27,42
"ENSG00000214940",26,20,9,17,5,16
"ENSG00000160049",18,26,50,63,24,17
"ENSG00000172939",44,30,26,33,26,18
"ENSG00000213445",44,60,19,73,27,11
"ENSG00000170234",3,2,13,5,4,1
"ENSG00000100243",120,149,87,107,100,14
"ENSG00000221887",16,25,33,46,12,13
"ENSG00000173706",6,10,8,28,5,14
"ENSG00000032742",6,6,27,11,6,11
"ENSG00000145050",103,154,100,224,82,158
"ENSG00000088256",9,8,3,18,12,7
"ENSG00000079387",15,19,36,24,17,12
"ENSG00000163349",17,17,24,16,19,6
"ENSG00000164506",6,6,26,26,7,11
"ENSG00000126602",77,158,75,94,28,24
"ENSG00000142512",4,3,12,2,1,3
"ENSG00000143553",43,40,49,66,33,22
"ENSG00000184988",8,6,31,28,20,13
"ENSG00000149781",46,151,44,143,45,29
"ENSG00000144231",17,24,58,34,19,34
"ENSG00000149932",44,44,79,69,29,30
"ENSG00000136425",2,3,20,18,6,9
"ENSG00000080824",374,1242,736,1298,653,823
"ENSG00000173418",60,122,40,63,45,41
"ENSG00000125482",13,16,25,25,10,16
"ENSG00000101384",8,6,30,71,11,12
"ENSG00000143793",9,11,46,20,4,9
"ENSG00000153815",26,24,17,41,10,6
"ENSG00000103994",15,10,37,56,26,20
"ENSG00000174547",31,54,38,54,24,26
"ENSG00000072042",26,47,47,44,24,17
"ENSG00000187522",35,40,62,61,24,27
"ENSG00000047648",7,12,27,3,2,9
"ENSG00000157212",22,20,34,29,10,22
"ENSG00000145016",15,21,43,36,26,11
"ENSG00000153029",16,10,33,32,15,18
"ENSG00000125952",44,37,34,54,25,16
"ENSG00000170142",60,96,160,142,84,96
"ENSG00000144712",831,689,1776,4,2,6
"ENSG00000115446",35,39,48,49,31,50
"ENSG00000197879",85,90,57,166,112,37
"ENSG00000104774",39,74,48,42,27,16
"ENSG00000146826",20,20,19,40,10,11
"ENSG00000101079",14,10,29,45,21,12
"ENSG00000168005",25,36,16,40,27,9
"ENSG00000166135",29,31,56,47,16,34
"ENSG00000113811",144,144,112,127,45,58
"ENSG00000116514",20,24,34,141,33,66
"ENSG00000131370",8,17,24,5,5,10
"ENSG00000075651",22,24,7,5,7,11
"ENSG00000168916",2,2,24,14,9,15
"ENSG00000165494",52,27,23,47,35,25
"ENSG00000040275",17,29,18,26,7,20
"ENSG00000148291",20,19,15,52,19,7
"ENSG00000114423",18,17,39,48,15,9
"ENSG00000110888",7,4,28,15,6,13
"ENSG00000135127",7,5,13,5,2,9
"ENSG00000099968",14,12,13,24,17,11
"ENSG00000084090",94,93,108,158,57,81
"ENSG00000092931",10,7,72,20,16,18
"ENSG00000159399",12,19,10,15,5,5
"ENSG00000053501",23,14,10,20,15,6
"ENSG00000042493",85,134,29,43,10,11
"ENSG00000120451",14,26,39,27,17,25
"ENSG00000072958",46,62,51,88,51,18
"ENSG00000100387",132,164,348,129,112,84
"ENSG00000249624",21,27,39,64,48,38
"ENSG00000160072",29,38,6,27,9,1
"ENSG00000144048",32,52,53,33,20,26
"ENSG00000139718",6,8,8,15,4,9
"ENSG00000143549",171,370,385,358,158,175
"ENSG00000197136",18,16,15,19,12,4
"ENSG00000185246",43,34,59,41,29,16
"ENSG00000180628",18,18,46,91,75,36
"ENSG00000067900",41,39,41,75,37,29
"ENSG00000156709",48,92,79,98,28,33
"ENSG00000103540",7,14,16,19,13,19
"ENSG00000110711",80,138,79,48,21,13
"ENSG00000137070",10,5,6,10,4,3
"ENSG00000126001",9,7,25,13,5,5
"ENSG00000151304",22,31,1,17,12,2
"ENSG00000168610",84,71,78,171,88,80
"ENSG00000115504",19,25,30,16,4,10
"ENSG00000138035",39,50,32,43,15,17
"ENSG00000127837",102,136,120,150,69,41
"ENSG00000188690",23,43,38,75,33,42
"ENSG00000067221",3,6,13,3,6,3
